50, 1, 933, 402464, 4462, 5621, 4546, 69452162, 67988937, 3120, 5049, 109, 109, 1526676, 71405251, 
2, 2, 1984, 1047, 1038, 608, 686, 2797977, 1743824, 2880, 473, 3, 4, 1082062, 3888762, 
2, 2, 1083, 412, 1094, 431, 603, 2635652, 1810816, 2944, 443, 2, 4, 1009134, 3651802, 
20, 2, 2106, 3224, 7403, 10061, 1934, 18118036, 17188908, 2869, 3678, 21, 42, 933327, 19082701, 
20, 2, 890, 391209, 7306, 10307, 1803, 17895846, 17033298, 2858, 3728, 21, 36, 808063, 19122067, 
50, 2, 1311, 4874, 17518, 37220, 3227, 43197003, 42409906, 2874, 8889, 54, 164, 816546, 44089680, 
50, 2, 1172, 4467, 16947, 36298, 3633, 42108079, 41320590, 2881, 8979, 50, 157, 817801, 43000464, 
2, 8, 3831, 400131, 10678, 286, 2206, 3120122, 2316022, 5528, 852, 2, 73, 801360, 4345069, 
2, 8, 2538, 393393, 10976, 157, 885, 2893739, 2192026, 5396, 786, 3, 3, 665262, 3973138, 
20, 8, 3215, 8629, 74808, 13513, 6212, 22807671, 22158201, 5385, 11722, 21, 119, 670456, 23601751, 
20, 8, 3087, 6686, 75124, 12478, 8797, 22547756, 21980682, 5425, 11682, 22, 116, 617329, 23288502, 
50, 8, 4195, 31108, 180334, 192691, 22124, 55422064, 55272074, 5361, 29426, 56, 922, 828843, 56717124, 
50, 8, 4614, 507397, 179058, 194015, 18232, 53502452, 53331473, 5396, 29329, 51, 894, 737638, 55179076, 
2, 32, 6255, 3542, 129639, 8680, 9880, 3302018, 2373001, 27882, 4188, 5, 8, 677696, 4169793, 
2, 32, 879, 3433, 127401, 8622, 9783, 2923061, 2200880, 20800, 4352, 5, 7, 833029, 3931372, 
20, 32, 3600, 65226, 983885, 256783, 185422, 23525659, 23555279, 20808, 45529, 54, 944, 951720, 26039630, 
20, 32, 2882, 53482, 1001535, 310310, 68939, 20602488, 21378339, 20764, 45644, 60, 802, 611608, 22718514, 
50, 32, 12067, 365631, 2292748, 1481297, 157539, 49606507, 53445912, 20790, 113880, 134, 8442, 1063092, 55122127, 
50, 32, 7974, 318706, 2293852, 1483757, 154089, 49676801, 53517844, 20760, 113967, 122, 8506, 1058018, 55136552, 
2, 128, 1819, 31053, 231223, 34355, 111873, 4036874, 3087690, 81783, 17369, 19, 51, 517426, 5063845, 
2, 128, 1695, 30751, 229570, 34256, 112519, 4037349, 3088077, 81796, 17355, 10, 49, 517191, 5062541, 
20, 128, 13280, 683912, 1632350, 1306975, 854693, 29190259, 32427286, 81759, 179205, 131, 7901, 1113710, 35064175, 
20, 128, 13603, 676514, 1644725, 1314477, 865671, 29187932, 32455449, 81811, 178331, 173, 7851, 1114262, 35085350, 
50, 128, 22352, 4090240, 4038153, 7409005, 2193313, 71189883, 87083282, 81936, 448879, 535, 92488, 3587678, 93154462, 
50, 128, 23200, 4196307, 3582770, 5779645, 2066360, 75450008, 88564786, 81849, 448764, 533, 92541, 3157212, 94879189, 
